event_name	location_name	location_id	start_time	finish_time	agent_id
Wait	room 11	11	[9, 2, 165]	[9, 2, 315]	25
Vitals	room 11	11	[9, 2, 320]	[9, 2, 330]	25
Wait	room 11	11	[9, 2, 335]	[9, 2, 480]	25
Wait	room 11	11	[9, 3, 0]	[9, 3, 5]	25
Handover	room 11	11	[9, 3, 10]	[9, 3, 15]	25
Wait	room 11	11	[9, 3, 20]	[9, 3, 85]	25
Vitals	room 11	11	[9, 3, 90]	[9, 3, 100]	25
Wait	room 11	11	[9, 3, 105]	[9, 3, 160]	25
Medications	room 11	11	[9, 3, 165]	[9, 3, 175]	25
Wait	room 11	11	[9, 3, 180]	[9, 3, 205]	25
Bath	room 11	11	[9, 3, 210]	[9, 3, 240]	25
Wait	room 11	11	[9, 3, 245]	[9, 3, 320]	25
Vitals	room 11	11	[9, 3, 325]	[9, 3, 335]	25
Wait	room 11	11	[9, 3, 340]	[9, 3, 480]	25
Wait	room 11	11	[10, 1, 0]	[10, 1, 5]	25
Handover	room 11	11	[10, 1, 10]	[10, 1, 15]	25
Wait	room 11	11	[10, 1, 20]	[10, 1, 70]	25
Vitals	room 11	11	[10, 1, 75]	[10, 1, 85]	25
Wait	room 11	11	[10, 1, 90]	[10, 1, 145]	25
Medications	room 11	11	[10, 1, 150]	[10, 1, 160]	25
Wait	room 11	11	[10, 1, 165]	[10, 1, 315]	25
Vitals	room 11	11	[10, 1, 320]	[10, 1, 330]	25
Wait	room 11	11	[10, 1, 335]	[10, 1, 480]	25
Wait	room 11	11	[10, 2, 0]	[10, 2, 5]	25
Handover	room 11	11	[10, 2, 10]	[10, 2, 15]	25
Wait	room 11	11	[10, 2, 20]	[10, 2, 70]	25
Vitals	room 11	11	[10, 2, 75]	[10, 2, 85]	25
Wait	room 11	11	[10, 2, 90]	[10, 2, 145]	25
Medications	room 11	11	[10, 2, 150]	[10, 2, 160]	25
Wait	room 11	11	[10, 2, 165]	[10, 2, 315]	25
Vitals	room 11	11	[10, 2, 320]	[10, 2, 330]	25
Wait	room 11	11	[10, 2, 335]	[10, 2, 480]	25
Wait	room 11	11	[10, 3, 0]	[10, 3, 5]	25
Handover	room 11	11	[10, 3, 10]	[10, 3, 15]	25
Wait	room 11	11	[10, 3, 20]	[10, 3, 85]	25
Vitals	room 11	11	[10, 3, 90]	[10, 3, 100]	25
Wait	room 11	11	[10, 3, 105]	[10, 3, 160]	25
Medications	room 11	11	[10, 3, 165]	[10, 3, 175]	25
Wait	room 11	11	[10, 3, 180]	[10, 3, 205]	25
Bath	room 11	11	[10, 3, 210]	[10, 3, 240]	25
Wait	room 11	11	[10, 3, 245]	[10, 3, 320]	25
Vitals	room 11	11	[10, 3, 325]	[10, 3, 335]	25
Wait	room 11	11	[10, 3, 340]	[10, 3, 480]	25
Wait	room 11	11	[11, 1, 0]	[11, 1, 5]	25
Handover	room 11	11	[11, 1, 10]	[11, 1, 15]	25
Wait	room 11	11	[11, 1, 20]	[11, 1, 70]	25
Vitals	room 11	11	[11, 1, 75]	[11, 1, 85]	25
Wait	room 11	11	[11, 1, 90]	[11, 1, 145]	25
Medications	room 11	11	[11, 1, 150]	[11, 1, 160]	25
Wait	room 11	11	[11, 1, 165]	[11, 1, 315]	25
Vitals	room 11	11	[11, 1, 320]	[11, 1, 330]	25
Wait	room 11	11	[11, 1, 335]	[11, 1, 480]	25
Wait	room 11	11	[11, 2, 0]	[11, 2, 5]	25
Handover	room 11	11	[11, 2, 10]	[11, 2, 15]	25
Wait	room 11	11	[11, 2, 20]	[11, 2, 70]	25
Vitals	room 11	11	[11, 2, 75]	[11, 2, 85]	25
Wait	room 11	11	[11, 2, 90]	[11, 2, 145]	25
Medications	room 11	11	[11, 2, 150]	[11, 2, 160]	25
Wait	room 11	11	[11, 2, 165]	[11, 2, 315]	25
Vitals	room 11	11	[11, 2, 320]	[11, 2, 330]	25
Wait	room 11	11	[11, 2, 335]	[11, 2, 480]	25
Wait	room 11	11	[11, 3, 0]	[11, 3, 5]	25
Handover	room 11	11	[11, 3, 10]	[11, 3, 15]	25
Wait	room 11	11	[11, 3, 20]	[11, 3, 85]	25
Vitals	room 11	11	[11, 3, 90]	[11, 3, 100]	25
Wait	room 11	11	[11, 3, 105]	[11, 3, 160]	25
Medications	room 11	11	[11, 3, 165]	[11, 3, 175]	25
Wait	room 11	11	[11, 3, 180]	[11, 3, 205]	25
Bath	room 11	11	[11, 3, 210]	[11, 3, 240]	25
Wait	room 11	11	[11, 3, 245]	[11, 3, 320]	25
Vitals	room 11	11	[11, 3, 325]	[11, 3, 335]	25
Wait	room 11	11	[11, 3, 340]	[11, 3, 480]	25
Wait	room 11	11	[12, 1, 0]	[12, 1, 5]	25
Handover	room 11	11	[12, 1, 10]	[12, 1, 15]	25
Wait	room 11	11	[12, 1, 20]	[12, 1, 70]	25
Vitals	room 11	11	[12, 1, 75]	[12, 1, 85]	25
Wait	room 11	11	[12, 1, 90]	[12, 1, 145]	25
Medications	room 11	11	[12, 1, 150]	[12, 1, 160]	25
Wait	room 11	11	[12, 1, 165]	[12, 1, 315]	25
Vitals	room 11	11	[12, 1, 320]	[12, 1, 330]	25
Wait	room 11	11	[12, 1, 335]	[12, 1, 480]	25
Wait	room 11	11	[12, 2, 0]	[12, 2, 5]	25
Handover	room 11	11	[12, 2, 10]	[12, 2, 15]	25
Wait	room 11	11	[12, 2, 20]	[12, 2, 70]	25
Vitals	room 11	11	[12, 2, 75]	[12, 2, 85]	25
Wait	room 11	11	[12, 2, 90]	[12, 2, 145]	25
Medications	room 11	11	[12, 2, 150]	[12, 2, 160]	25
Wait	room 11	11	[12, 2, 165]	[12, 2, 315]	25
Vitals	room 11	11	[12, 2, 320]	[12, 2, 330]	25
Wait	room 11	11	[12, 2, 335]	[12, 2, 480]	25
Wait	room 11	11	[12, 3, 0]	[12, 3, 5]	25
Handover	room 11	11	[12, 3, 10]	[12, 3, 15]	25
Wait	room 11	11	[12, 3, 20]	[12, 3, 85]	25
Vitals	room 11	11	[12, 3, 90]	[12, 3, 100]	25
Wait	room 11	11	[12, 3, 105]	[12, 3, 160]	25
Medications	room 11	11	[12, 3, 165]	[12, 3, 175]	25
Wait	room 11	11	[12, 3, 180]	[12, 3, 205]	25
Bath	room 11	11	[12, 3, 210]	[12, 3, 240]	25
Wait	room 11	11	[12, 3, 245]	[12, 3, 320]	25
Vitals	room 11	11	[12, 3, 325]	[12, 3, 335]	25
Wait	room 11	11	[12, 3, 340]	[12, 3, 480]	25
Wait	room 11	11	[13, 1, 0]	[13, 1, 5]	25
Handover	room 11	11	[13, 1, 10]	[13, 1, 15]	25
Wait	room 11	11	[13, 1, 20]	[13, 1, 70]	25
Vitals	room 11	11	[13, 1, 75]	[13, 1, 85]	25
Wait	room 11	11	[13, 1, 90]	[13, 1, 145]	25
Medications	room 11	11	[13, 1, 150]	[13, 1, 160]	25
Wait	room 11	11	[13, 1, 165]	[13, 1, 315]	25
Vitals	room 11	11	[13, 1, 320]	[13, 1, 330]	25
Wait	room 11	11	[13, 1, 335]	[13, 1, 480]	25
Wait	room 11	11	[13, 2, 0]	[13, 2, 5]	25
Handover	room 11	11	[13, 2, 10]	[13, 2, 15]	25
Wait	room 11	11	[13, 2, 20]	[13, 2, 70]	25
Vitals	room 11	11	[13, 2, 75]	[13, 2, 85]	25
Wait	room 11	11	[13, 2, 90]	[13, 2, 145]	25
Medications	room 11	11	[13, 2, 150]	[13, 2, 160]	25
Wait	room 11	11	[13, 2, 165]	[13, 2, 315]	25
Vitals	room 11	11	[13, 2, 320]	[13, 2, 330]	25
Wait	room 11	11	[13, 2, 335]	[13, 2, 480]	25
Wait	room 11	11	[13, 3, 0]	[13, 3, 5]	25
Handover	room 11	11	[13, 3, 10]	[13, 3, 15]	25
Wait	room 11	11	[13, 3, 20]	[13, 3, 85]	25
Vitals	room 11	11	[13, 3, 90]	[13, 3, 100]	25
Wait	room 11	11	[13, 3, 105]	[13, 3, 160]	25
Medications	room 11	11	[13, 3, 165]	[13, 3, 175]	25
Wait	room 11	11	[13, 3, 180]	[13, 3, 205]	25
Bath	room 11	11	[13, 3, 210]	[13, 3, 240]	25
Wait	room 11	11	[13, 3, 245]	[13, 3, 320]	25
Vitals	room 11	11	[13, 3, 325]	[13, 3, 335]	25
Wait	room 11	11	[13, 3, 340]	[13, 3, 480]	25
Wait	room 11	11	[14, 1, 0]	[14, 1, 5]	25
Handover	room 11	11	[14, 1, 10]	[14, 1, 15]	25
Wait	room 11	11	[14, 1, 20]	[14, 1, 70]	25
Vitals	room 11	11	[14, 1, 75]	[14, 1, 85]	25
Wait	room 11	11	[14, 1, 90]	[14, 1, 145]	25
Medications	room 11	11	[14, 1, 150]	[14, 1, 160]	25
Wait	room 11	11	[14, 1, 165]	[14, 1, 315]	25
Vitals	room 11	11	[14, 1, 320]	[14, 1, 330]	25
Wait	room 11	11	[14, 1, 335]	[14, 1, 480]	25
Wait	room 11	11	[14, 2, 0]	[14, 2, 5]	25
Handover	room 11	11	[14, 2, 10]	[14, 2, 15]	25
Wait	room 11	11	[14, 2, 20]	[14, 2, 70]	25
Vitals	room 11	11	[14, 2, 75]	[14, 2, 85]	25
Wait	room 11	11	[14, 2, 90]	[14, 2, 145]	25
Medications	room 11	11	[14, 2, 150]	[14, 2, 160]	25
Wait	room 11	11	[14, 2, 165]	[14, 2, 315]	25
Vitals	room 11	11	[14, 2, 320]	[14, 2, 330]	25
Wait	room 11	11	[14, 2, 335]	[14, 2, 480]	25
Wait	room 11	11	[14, 3, 0]	[14, 3, 5]	25
Handover	room 11	11	[14, 3, 10]	[14, 3, 15]	25
Wait	room 11	11	[14, 3, 20]	[14, 3, 85]	25
Vitals	room 11	11	[14, 3, 90]	[14, 3, 100]	25
Wait	room 11	11	[14, 3, 105]	[14, 3, 160]	25
Medications	room 11	11	[14, 3, 165]	[14, 3, 175]	25
Wait	room 11	11	[14, 3, 180]	[14, 3, 205]	25
Bath	room 11	11	[14, 3, 210]	[14, 3, 240]	25
Wait	room 11	11	[14, 3, 245]	[14, 3, 320]	25
Vitals	room 11	11	[14, 3, 325]	[14, 3, 335]	25
Handover	room 17	17	[1, 2, 30]	[1, 2, 35]	26
Wait	room 17	17	[1, 2, 40]	[1, 2, 145]	26
Admission	room 17	17	[1, 2, 150]	[1, 2, 210]	26
Wait	room 17	17	[1, 2, 215]	[1, 2, 320]	26
Vitals	room 17	17	[1, 2, 325]	[1, 2, 335]	26
Wait	room 17	17	[1, 2, 340]	[1, 2, 395]	26
Medications	room 17	17	[1, 2, 400]	[1, 2, 410]	26
Wait	room 17	17	[1, 2, 415]	[1, 2, 425]	26
Vitals	room 17	17	[1, 2, 430]	[1, 2, 440]	26
Wait	room 17	17	[1, 2, 445]	[1, 2, 480]	26
Wait	room 17	17	[1, 3, 0]	[1, 3, 25]	26
Handover	room 17	17	[1, 3, 30]	[1, 3, 35]	26
Wait	room 17	17	[1, 3, 40]	[1, 3, 130]	26
Vitals	room 17	17	[1, 3, 135]	[1, 3, 145]	26
Wait	room 17	17	[1, 3, 150]	[1, 3, 190]	26
Medications	room 17	17	[1, 3, 195]	[1, 3, 205]	26
Wait	room 17	17	[1, 3, 210]	[1, 3, 350]	26
Vitals	room 17	17	[1, 3, 355]	[1, 3, 365]	26
Wait	room 17	17	[1, 3, 370]	[1, 3, 415]	26
Bath	room 17	17	[1, 3, 420]	[1, 3, 450]	26
Wait	room 17	17	[1, 3, 455]	[1, 3, 480]	26
Wait	room 17	17	[2, 1, 0]	[2, 1, 25]	26
Handover	room 17	17	[2, 1, 30]	[2, 1, 35]	26
Wait	room 17	17	[2, 1, 40]	[2, 1, 100]	26
Vitals	room 17	17	[2, 1, 105]	[2, 1, 115]	26
Wait	room 17	17	[2, 1, 120]	[2, 1, 175]	26
Medications	room 17	17	[2, 1, 180]	[2, 1, 190]	26
Wait	room 17	17	[2, 1, 195]	[2, 1, 345]	26
Vitals	room 17	17	[2, 1, 350]	[2, 1, 360]	26
Wait	room 17	17	[2, 1, 365]	[2, 1, 480]	26
Wait	room 17	17	[2, 2, 0]	[2, 2, 25]	26
Handover	room 17	17	[2, 2, 30]	[2, 2, 35]	26
Wait	room 17	17	[2, 2, 40]	[2, 2, 100]	26
Vitals	room 17	17	[2, 2, 105]	[2, 2, 115]	26
Wait	room 17	17	[2, 2, 120]	[2, 2, 175]	26
Medications	room 17	17	[2, 2, 180]	[2, 2, 190]	26
Wait	room 17	17	[2, 2, 195]	[2, 2, 345]	26
Vitals	room 17	17	[2, 2, 350]	[2, 2, 360]	26
Wait	room 17	17	[2, 2, 365]	[2, 2, 480]	26
Wait	room 17	17	[2, 3, 0]	[2, 3, 25]	26
Handover	room 17	17	[2, 3, 30]	[2, 3, 35]	26
Wait	room 17	17	[2, 3, 40]	[2, 3, 130]	26
Vitals	room 17	17	[2, 3, 135]	[2, 3, 145]	26
Wait	room 17	17	[2, 3, 150]	[2, 3, 190]	26
Medications	room 17	17	[2, 3, 195]	[2, 3, 205]	26
Wait	room 17	17	[2, 3, 210]	[2, 3, 350]	26
Vitals	room 17	17	[2, 3, 355]	[2, 3, 365]	26
Wait	room 17	17	[2, 3, 370]	[2, 3, 415]	26
Bath	room 17	17	[2, 3, 420]	[2, 3, 450]	26
Wait	room 17	17	[2, 3, 455]	[2, 3, 480]	26
Wait	room 17	17	[3, 1, 0]	[3, 1, 25]	26
Handover	room 17	17	[3, 1, 30]	[3, 1, 35]	26
Wait	room 17	17	[3, 1, 40]	[3, 1, 100]	26
Vitals	room 17	17	[3, 1, 105]	[3, 1, 115]	26
Wait	room 17	17	[3, 1, 120]	[3, 1, 175]	26
Medications	room 17	17	[3, 1, 180]	[3, 1, 190]	26
Wait	room 17	17	[3, 1, 195]	[3, 1, 345]	26
Vitals	room 17	17	[3, 1, 350]	[3, 1, 360]	26
Wait	room 17	17	[3, 1, 365]	[3, 1, 480]	26
Wait	room 17	17	[3, 2, 0]	[3, 2, 25]	26
Handover	room 17	17	[3, 2, 30]	[3, 2, 35]	26
Wait	room 17	17	[3, 2, 40]	[3, 2, 100]	26
Vitals	room 17	17	[3, 2, 105]	[3, 2, 115]	26
Wait	room 17	17	[3, 2, 120]	[3, 2, 175]	26
Medications	room 17	17	[3, 2, 180]	[3, 2, 190]	26
Wait	room 17	17	[3, 2, 195]	[3, 2, 345]	26
Vitals	room 17	17	[3, 2, 350]	[3, 2, 360]	26
Wait	room 17	17	[3, 2, 365]	[3, 2, 480]	26
Wait	room 17	17	[3, 3, 0]	[3, 3, 25]	26
Handover	room 17	17	[3, 3, 30]	[3, 3, 35]	26
Wait	room 17	17	[3, 3, 40]	[3, 3, 130]	26
Vitals	room 17	17	[3, 3, 135]	[3, 3, 145]	26
Wait	room 17	17	[3, 3, 150]	[3, 3, 190]	26
Medications	room 17	17	[3, 3, 195]	[3, 3, 205]	26
Wait	room 17	17	[3, 3, 210]	[3, 3, 350]	26
Vitals	room 17	17	[3, 3, 355]	[3, 3, 365]	26
Wait	room 17	17	[3, 3, 370]	[3, 3, 415]	26
Bath	room 17	17	[3, 3, 420]	[3, 3, 450]	26
Wait	room 17	17	[3, 3, 455]	[3, 3, 480]	26
Wait	room 17	17	[4, 1, 0]	[4, 1, 25]	26
Handover	room 17	17	[4, 1, 30]	[4, 1, 35]	26
Wait	room 17	17	[4, 1, 40]	[4, 1, 100]	26
Vitals	room 17	17	[4, 1, 105]	[4, 1, 115]	26
Wait	room 17	17	[4, 1, 120]	[4, 1, 175]	26
Medications	room 17	17	[4, 1, 180]	[4, 1, 190]	26
Wait	room 17	17	[4, 1, 195]	[4, 1, 345]	26
Vitals	room 17	17	[4, 1, 350]	[4, 1, 360]	26
Wait	room 17	17	[4, 1, 365]	[4, 1, 480]	26
Wait	room 17	17	[4, 2, 0]	[4, 2, 25]	26
Handover	room 17	17	[4, 2, 30]	[4, 2, 35]	26
Wait	room 17	17	[4, 2, 40]	[4, 2, 100]	26
Vitals	room 17	17	[4, 2, 105]	[4, 2, 115]	26
Wait	room 17	17	[4, 2, 120]	[4, 2, 175]	26
Medications	room 17	17	[4, 2, 180]	[4, 2, 190]	26
Wait	room 17	17	[4, 2, 195]	[4, 2, 345]	26
Vitals	room 17	17	[4, 2, 350]	[4, 2, 360]	26
Wait	room 17	17	[4, 2, 365]	[4, 2, 480]	26
Wait	room 17	17	[4, 3, 0]	[4, 3, 25]	26
Handover	room 17	17	[4, 3, 30]	[4, 3, 35]	26
Wait	room 17	17	[4, 3, 40]	[4, 3, 130]	26
Vitals	room 17	17	[4, 3, 135]	[4, 3, 145]	26
Wait	room 17	17	[4, 3, 150]	[4, 3, 190]	26
Medications	room 17	17	[4, 3, 195]	[4, 3, 205]	26
Wait	room 17	17	[4, 3, 210]	[4, 3, 350]	26
Vitals	room 17	17	[4, 3, 355]	[4, 3, 365]	26
Wait	room 17	17	[4, 3, 370]	[4, 3, 415]	26
Bath	room 17	17	[4, 3, 420]	[4, 3, 450]	26
Wait	room 17	17	[4, 3, 455]	[4, 3, 480]	26
Wait	room 17	17	[5, 1, 0]	[5, 1, 25]	26
Handover	room 17	17	[5, 1, 30]	[5, 1, 35]	26
Wait	room 17	17	[5, 1, 40]	[5, 1, 100]	26
Vitals	room 17	17	[5, 1, 105]	[5, 1, 115]	26
Wait	room 17	17	[5, 1, 120]	[5, 1, 175]	26
Medications	room 17	17	[5, 1, 180]	[5, 1, 190]	26
Wait	room 17	17	[5, 1, 195]	[5, 1, 345]	26
Vitals	room 17	17	[5, 1, 350]	[5, 1, 360]	26
Wait	room 17	17	[5, 1, 365]	[5, 1, 480]	26
Wait	room 17	17	[5, 2, 0]	[5, 2, 25]	26
Handover	room 17	17	[5, 2, 30]	[5, 2, 35]	26
Wait	room 17	17	[5, 2, 40]	[5, 2, 100]	26
Vitals	room 17	17	[5, 2, 105]	[5, 2, 115]	26
Wait	room 17	17	[5, 2, 120]	[5, 2, 175]	26
Medications	room 17	17	[5, 2, 180]	[5, 2, 190]	26
Wait	room 17	17	[5, 2, 195]	[5, 2, 345]	26
Vitals	room 17	17	[5, 2, 350]	[5, 2, 360]	26
Wait	room 17	17	[5, 2, 365]	[5, 2, 480]	26
Wait	room 17	17	[5, 3, 0]	[5, 3, 25]	26
Handover	room 17	17	[5, 3, 30]	[5, 3, 35]	26
Wait	room 17	17	[5, 3, 40]	[5, 3, 130]	26
Vitals	room 17	17	[5, 3, 135]	[5, 3, 145]	26
Wait	room 17	17	[5, 3, 150]	[5, 3, 190]	26
Medications	room 17	17	[5, 3, 195]	[5, 3, 205]	26
Wait	room 17	17	[5, 3, 210]	[5, 3, 350]	26
Vitals	room 17	17	[5, 3, 355]	[5, 3, 365]	26
Wait	room 17	17	[5, 3, 370]	[5, 3, 415]	26
Bath	room 17	17	[5, 3, 420]	[5, 3, 450]	26
Wait	room 17	17	[5, 3, 455]	[5, 3, 480]	26
Wait	room 17	17	[6, 1, 0]	[6, 1, 25]	26
Handover	room 17	17	[6, 1, 30]	[6, 1, 35]	26
Wait	room 17	17	[6, 1, 40]	[6, 1, 100]	26
Vitals	room 17	17	[6, 1, 105]	[6, 1, 115]	26
Wait	room 17	17	[6, 1, 120]	[6, 1, 175]	26
Medications	room 17	17	[6, 1, 180]	[6, 1, 190]	26
Wait	room 17	17	[6, 1, 195]	[6, 1, 345]	26
Vitals	room 17	17	[6, 1, 350]	[6, 1, 360]	26
Wait	room 17	17	[6, 1, 365]	[6, 1, 480]	26
Wait	room 17	17	[6, 2, 0]	[6, 2, 25]	26
Handover	room 17	17	[6, 2, 30]	[6, 2, 35]	26
Wait	room 17	17	[6, 2, 40]	[6, 2, 100]	26
Vitals	room 17	17	[6, 2, 105]	[6, 2, 115]	26
Wait	room 17	17	[6, 2, 120]	[6, 2, 175]	26
Medications	room 17	17	[6, 2, 180]	[6, 2, 190]	26
Wait	room 17	17	[6, 2, 195]	[6, 2, 345]	26
Vitals	room 17	17	[6, 2, 350]	[6, 2, 360]	26
Wait	room 17	17	[6, 2, 365]	[6, 2, 480]	26
Wait	room 17	17	[6, 3, 0]	[6, 3, 25]	26
Handover	room 17	17	[6, 3, 30]	[6, 3, 35]	26
Wait	room 17	17	[6, 3, 40]	[6, 3, 130]	26
Vitals	room 17	17	[6, 3, 135]	[6, 3, 145]	26
Wait	room 17	17	[6, 3, 150]	[6, 3, 190]	26
Medications	room 17	17	[6, 3, 195]	[6, 3, 205]	26
Wait	room 17	17	[6, 3, 210]	[6, 3, 350]	26
Vitals	room 17	17	[6, 3, 355]	[6, 3, 365]	26
Wait	room 17	17	[6, 3, 370]	[6, 3, 415]	26
Bath	room 17	17	[6, 3, 420]	[6, 3, 450]	26
Wait	room 17	17	[6, 3, 455]	[6, 3, 480]	26
Wait	room 17	17	[7, 1, 0]	[7, 1, 25]	26
Handover	room 17	17	[7, 1, 30]	[7, 1, 35]	26
Wait	room 17	17	[7, 1, 40]	[7, 1, 100]	26
Vitals	room 17	17	[7, 1, 105]	[7, 1, 115]	26
Wait	room 17	17	[7, 1, 120]	[7, 1, 175]	26
Medications	room 17	17	[7, 1, 180]	[7, 1, 190]	26
Wait	room 17	17	[7, 1, 195]	[7, 1, 345]	26
Vitals	room 17	17	[7, 1, 350]	[7, 1, 360]	26
Wait	room 17	17	[7, 1, 365]	[7, 1, 480]	26
Wait	room 17	17	[7, 2, 0]	[7, 2, 25]	26
Handover	room 17	17	[7, 2, 30]	[7, 2, 35]	26
Wait	room 17	17	[7, 2, 40]	[7, 2, 100]	26
Vitals	room 17	17	[7, 2, 105]	[7, 2, 115]	26
Wait	room 17	17	[7, 2, 120]	[7, 2, 175]	26
Medications	room 17	17	[7, 2, 180]	[7, 2, 190]	26
Wait	room 17	17	[7, 2, 195]	[7, 2, 345]	26
Vitals	room 17	17	[7, 2, 350]	[7, 2, 360]	26
Wait	room 17	17	[7, 2, 365]	[7, 2, 480]	26
Wait	room 17	17	[7, 3, 0]	[7, 3, 25]	26
Handover	room 17	17	[7, 3, 30]	[7, 3, 35]	26
Wait	room 17	17	[7, 3, 40]	[7, 3, 130]	26
Vitals	room 17	17	[7, 3, 135]	[7, 3, 145]	26
Wait	room 17	17	[7, 3, 150]	[7, 3, 190]	26
Medications	room 17	17	[7, 3, 195]	[7, 3, 205]	26
Wait	room 17	17	[7, 3, 210]	[7, 3, 350]	26
Vitals	room 17	17	[7, 3, 355]	[7, 3, 365]	26
Wait	room 17	17	[7, 3, 370]	[7, 3, 415]	26
Bath	room 17	17	[7, 3, 420]	[7, 3, 450]	26
Wait	room 17	17	[7, 3, 455]	[7, 3, 480]	26
Wait	room 17	17	[8, 1, 0]	[8, 1, 25]	26
Handover	room 17	17	[8, 1, 30]	[8, 1, 35]	26
Wait	room 17	17	[8, 1, 40]	[8, 1, 100]	26
Vitals	room 17	17	[8, 1, 105]	[8, 1, 115]	26
Wait	room 17	17	[8, 1, 120]	[8, 1, 175]	26
Medications	room 17	17	[8, 1, 180]	[8, 1, 190]	26
Wait	room 17	17	[8, 1, 195]	[8, 1, 345]	26
Vitals	room 17	17	[8, 1, 350]	[8, 1, 360]	26
Wait	room 17	17	[8, 1, 365]	[8, 1, 480]	26
Wait	room 17	17	[8, 2, 0]	[8, 2, 25]	26
Handover	room 17	17	[8, 2, 30]	[8, 2, 35]	26
Wait	room 17	17	[8, 2, 40]	[8, 2, 100]	26
Vitals	room 17	17	[8, 2, 105]	[8, 2, 115]	26
Wait	room 17	17	[8, 2, 120]	[8, 2, 175]	26
Medications	room 17	17	[8, 2, 180]	[8, 2, 190]	26
Wait	room 17	17	[8, 2, 195]	[8, 2, 345]	26
Vitals	room 17	17	[8, 2, 350]	[8, 2, 360]	26
Wait	room 17	17	[8, 2, 365]	[8, 2, 480]	26
Wait	room 17	17	[8, 3, 0]	[8, 3, 25]	26
Handover	room 17	17	[8, 3, 30]	[8, 3, 35]	26
Wait	room 17	17	[8, 3, 40]	[8, 3, 130]	26
Vitals	room 17	17	[8, 3, 135]	[8, 3, 145]	26
Wait	room 17	17	[8, 3, 150]	[8, 3, 190]	26
Medications	room 17	17	[8, 3, 195]	[8, 3, 205]	26
Wait	room 17	17	[8, 3, 210]	[8, 3, 350]	26
Vitals	room 17	17	[8, 3, 355]	[8, 3, 365]	26
Wait	room 17	17	[8, 3, 370]	[8, 3, 415]	26
Bath	room 17	17	[8, 3, 420]	[8, 3, 450]	26
Wait	room 17	17	[8, 3, 455]	[8, 3, 480]	26
Wait	room 17	17	[9, 1, 0]	[9, 1, 25]	26
Handover	room 17	17	[9, 1, 30]	[9, 1, 35]	26
Wait	room 17	17	[9, 1, 40]	[9, 1, 100]	26
Vitals	room 17	17	[9, 1, 105]	[9, 1, 115]	26
Wait	room 17	17	[9, 1, 120]	[9, 1, 175]	26
Medications	room 17	17	[9, 1, 180]	[9, 1, 190]	26
Wait	room 17	17	[9, 1, 195]	[9, 1, 345]	26
Vitals	room 17	17	[9, 1, 350]	[9, 1, 360]	26
Wait	room 17	17	[9, 1, 365]	[9, 1, 480]	26
Wait	room 17	17	[9, 2, 0]	[9, 2, 25]	26
Handover	room 17	17	[9, 2, 30]	[9, 2, 35]	26
Wait	room 17	17	[9, 2, 40]	[9, 2, 100]	26
Vitals	room 17	17	[9, 2, 105]	[9, 2, 115]	26
Wait	room 17	17	[9, 2, 120]	[9, 2, 175]	26
Medications	room 17	17	[9, 2, 180]	[9, 2, 190]	26
Wait	room 17	17	[9, 2, 195]	[9, 2, 345]	26
Vitals	room 17	17	[9, 2, 350]	[9, 2, 360]	26
Wait	room 17	17	[9, 2, 365]	[9, 2, 480]	26
Wait	room 17	17	[9, 3, 0]	[9, 3, 25]	26
Handover	room 17	17	[9, 3, 30]	[9, 3, 35]	26
Wait	room 17	17	[9, 3, 40]	[9, 3, 130]	26
Vitals	room 17	17	[9, 3, 135]	[9, 3, 145]	26
Wait	room 17	17	[9, 3, 150]	[9, 3, 190]	26
Medications	room 17	17	[9, 3, 195]	[9, 3, 205]	26
Wait	room 17	17	[9, 3, 210]	[9, 3, 350]	26
Vitals	room 17	17	[9, 3, 355]	[9, 3, 365]	26
Wait	room 17	17	[9, 3, 370]	[9, 3, 415]	26
Bath	room 17	17	[9, 3, 420]	[9, 3, 450]	26
Wait	room 17	17	[9, 3, 455]	[9, 3, 480]	26
Wait	room 17	17	[10, 1, 0]	[10, 1, 25]	26
Handover	room 17	17	[10, 1, 30]	[10, 1, 35]	26
Wait	room 17	17	[10, 1, 40]	[10, 1, 100]	26
Vitals	room 17	17	[10, 1, 105]	[10, 1, 115]	26
Wait	room 17	17	[10, 1, 120]	[10, 1, 175]	26
Medications	room 17	17	[10, 1, 180]	[10, 1, 190]	26
Wait	room 17	17	[10, 1, 195]	[10, 1, 345]	26
Vitals	room 17	17	[10, 1, 350]	[10, 1, 360]	26
Wait	room 17	17	[10, 1, 365]	[10, 1, 480]	26
Wait	room 17	17	[10, 2, 0]	[10, 2, 25]	26
Handover	room 17	17	[10, 2, 30]	[10, 2, 35]	26
Wait	room 17	17	[10, 2, 40]	[10, 2, 100]	26
Vitals	room 17	17	[10, 2, 105]	[10, 2, 115]	26
Wait	room 17	17	[10, 2, 120]	[10, 2, 175]	26
Medications	room 17	17	[10, 2, 180]	[10, 2, 190]	26
Wait	room 17	17	[10, 2, 195]	[10, 2, 345]	26
Vitals	room 17	17	[10, 2, 350]	[10, 2, 360]	26
Wait	room 17	17	[10, 2, 365]	[10, 2, 480]	26
Wait	room 17	17	[10, 3, 0]	[10, 3, 25]	26
Handover	room 17	17	[10, 3, 30]	[10, 3, 35]	26
Wait	room 17	17	[10, 3, 40]	[10, 3, 130]	26
Vitals	room 17	17	[10, 3, 135]	[10, 3, 145]	26
